emplid,div,deptid,sub_job_family,attendance,project_code,total_hour,project_start_stage,C0_day,C1_day,C2_day,C3_day,C4_day,C5_day,C6_day,stage,termination_n,month_pf,execute_day,utilization_rate_by_dep_func,utilization_rate_by_dep,execute_hour,execute_month,utilization_rate_by_div_func
10705007,230000,230R30,ME,152,1PD025550001,141,C0,88,31,60,154,90,1826,92,C5,0,11,20416,1.065716374,1.065716374,31702.96612,1630.933333,0.19982182
10705008,23M000,23M100,ME,160,,0,,,,,,,,,,0,8,2984231.788,0.816015625,0.816015625,421.5345709,100498.3929,0.627070313
10708046,23M000,23M500,ME,152,1PD05R550001,100.3,C0,16,15,60,76,108,1795,92,C2,0,2,1528,1.133373206,1.133373206,55208.79748,513.3333333,0.708050987
10708046,23M000,23M500,ME,152,QRQY00000974,64.4,C6,0,0,0,0,0,0,91,,0,2,3001079.788,1.133373206,1.133373206,575.6,100035.9929,0.708050987
10708046,23M000,23M500,ME,184,1PD048270001,30.3,C0,50,63,112,75,25,2566,92,C5,0,22,16096,1.155187747,1.155187747,23953.9,806.1333333,0.775775362
10708046,23M000,23M500,ME,184,1PD05R550001,207.6,C0,16,15,60,76,108,1795,92,C3,0,3,2224,1.155187747,1.155187747,55208.79748,513.3333333,0.775775362
10708046,23M000,23M500,ME,152,1PD048270001,23.3,C0,50,63,112,75,25,2566,92,C5,0,23,16840,1.149461722,1.149461722,23953.9,806.1333333,0.650149522
10708046,23M000,23M500,ME,152,1PD05R550001,195.6,C0,16,15,60,76,108,1795,92,C3,0,4,2968,1.149461722,1.149461722,55208.79748,513.3333333,0.650149522
10708046,23M000,23M500,ME,160,1PD048270001,4,C0,50,63,112,75,25,2566,92,C5,0,24,17560,1.101136364,1.101136364,23953.9,806.1333333,0.74224359
10705008,23M000,23M100,ME,160,1PD042550001,148,C1,0,128,216,83,96,1827,92,C2,0,9,6784,0.937326389,0.937326389,88541.58505,1054.133333,0.972045455
10705008,23M000,23M100,ME,184,1PD042550001,175,C1,0,128,216,83,96,1827,92,C2,0,10,7504,0.955978261,0.955978261,88541.58505,1054.133333,0.85178442
10705008,23M000,23M100,ME,160,1PD042550001,192,C1,0,128,216,83,96,1827,92,C2,0,11,8248,0.977256944,0.977256944,88541.58505,1054.133333,0.919866803
10705008,23M000,23M100,ME,104,1PD042550001,174.5,C1,0,128,216,83,96,1827,92,C3,0,12,8992,1.016452991,1.016452991,88541.58505,1054.133333,1.000674764
10705008,23M000,23M100,ME,160,1PD042550001,197.5,C1,0,128,216,83,96,1827,92,C3,0,13,9664,1.104548611,1.104548611,88541.58505,1054.133333,1.032934322
10705008,23M000,23M100,ME,176,1PD042550001,191.3,C1,0,128,216,83,96,1827,92,C4,0,14,10408,0.957954545,0.957954545,88541.58505,1054.133333,0.865861742
10705008,23M000,23M100,ME,160,1PD042550001,268.4,C1,0,128,216,83,96,1827,92,C4,0,15,11128,1.104895833,1.104895833,88541.58505,1054.133333,0.878836538
10705057,23D000,23D100,HW,184,1PD05U270001,144.7,C0,20,25,61,77,70,2243,92,C5,0,2,10240,1.093561873,1.093561873,14527.78893,488.5333333,0.612810559
10705057,23D000,23D100,HW,184,QRQY00001129,8,C6,0,0,0,0,0,0,91,,0,2,3010535.788,1.093561873,1.093561873,34685.53182,100498.3929,0.612810559
10705057,23D000,23D100,HW,144,1PD05U270001,67,C0,20,25,61,77,70,2243,92,C5,0,3,10984,1.098985043,1.098985043,14527.78893,488.5333333,0.645575397
10705057,23D000,23D100,HW,144,1PD062550001,65.4,C0,19,9,63,91,138,3334,90,C2,0,1,1504,1.098985043,1.098985043,14055.33846,172.5333333,0.645575397
10705057,23D000,23D100,HW,200,1PD05U270001,2,C0,20,25,61,77,70,2243,92,C5,0,4,11704,1.030846154,1.030846154,14527.78893,488.5333333,0.479414634
10705057,23D000,23D100,HW,200,1PD062550001,224.8,C0,19,9,63,91,138,3334,90,C3,0,2,2224,1.030846154,1.030846154,14055.33846,172.5333333,0.479414634
10705057,23D000,23D100,HW,152,1PD062550001,118.6,C0,19,9,63,91,138,3334,90,C3,0,3,2968,1.009586466,1.009586466,14055.33846,172.5333333,0.579398496
10704049,23D000,23D300,RH,200,QRQY00001097,65.5,C6,0,0,0,0,0,0,91,,0,2,3005447.788,1.163733333,1.163733333,6737.1,100206.3929,0.424070833
10704049,23D000,23D300,RH,200,QRQY00001129,8.4,C6,0,0,0,0,0,0,91,,0,1,3005447.788,1.163733333,1.163733333,34685.53182,100498.3929,0.424070833
10704049,23D000,23D300,RH,144,1RDZ25100001,8.6,C6,0,0,0,0,0,0,91,,0,21,3006191.788,1.330416667,1.330416667,21162.4,100351.1929,0.492663323
10704049,23D000,23D300,RH,144,QRQY00001097,156.3,C6,0,0,0,0,0,0,91,,0,3,3006191.788,1.330416667,1.330416667,6737.1,100206.3929,0.492663323
10704049,23D000,23D300,RH,152,1PD05R550001,137.3,C0,16,15,60,76,108,1795,92,C5,0,9,7360,1.266008772,1.266008772,55208.79748,513.3333333,0.521585526
10705008,23M000,23M100,ME,120,1PD042550001,146,C1,0,128,216,83,96,1827,92,C5,0,23,17008,1.012037037,1.012037037,88541.58505,1054.133333,0.743589744
10705008,23M000,23M100,ME,152,1PD042550001,206.6,C1,0,128,216,83,96,1827,92,C5,0,24,17752,0.930921053,0.930921053,88541.58505,1054.133333,0.708050987
10705008,23M000,23M100,ME,184,1PD042550001,250.1,C1,0,128,216,83,96,1827,92,C5,0,25,18448,0.981219807,0.981219807,88541.58505,1054.133333,0.775775362
10705008,23M000,23M100,ME,152,1PD042550001,186.9,C1,0,128,216,83,96,1827,92,C5,0,26,19192,0.980727554,0.980727554,88541.58505,1054.133333,0.650149522
10705008,23M000,23M100,ME,160,1PD042550001,196.1,C1,0,128,216,83,96,1827,92,C5,0,27,19912,0.99703125,0.99703125,88541.58505,1054.133333,0.74224359
10705008,23M000,23M100,ME,184,1PD042550001,213.4,C1,0,128,216,83,96,1827,92,C5,0,28,20656,1.052038043,1.052038043,88541.58505,1054.133333,0.788036232
10705008,23M000,23M100,ME,160,1PD042550001,183.3,C1,0,128,216,83,96,1827,92,C5,0,29,21376,0.989335937,0.989335937,88541.58505,1054.133333,0.664389706
10704049,23D000,23D300,RF,184,1PD05P55E001,236.6,C0,31,60,119,89,65,1826,91,C4,0,2,7312,1.154411765,1.143780193,19712.25407,390.9333333,0.691006311
10704049,23D000,23D300,RF,144,1PD05P55E001,201.6,C0,31,60,119,89,65,1826,91,C4,0,3,8056,1.276388889,1.269753086,19712.25407,390.9333333,0.655979938
10704049,23D000,23D300,RF,200,1PD05P55E001,230.8,C0,31,60,119,89,65,1826,91,C5,0,4,8776,1.244730769,1.215464286,19712.25407,390.9333333,0.628155172
10704049,23D000,23D300,RF,152,1PD05P55E001,136.8,C0,31,60,119,89,65,1826,91,C5,0,5,9520,0.703054511,0.699692982,19712.25407,390.9333333,0.495165904
10704050,230000,230310,RH,160,,0,,,,,,,,,,0,8,2984231.788,0.090104167,0.090104167,421.5345709,100498.3929,0.203549312
10704050,230000,230310,RH,168,,0,,,,,,,,,,0,9,2984975.788,0.175744048,0.175744048,421.5345709,100498.3929,0.201438053
10708045,230000,230R30,ME,152,1PD01G010001,18.9,C0,19,12,61,165,34,1080,90,,0,25,38032,0.890430622,0.890430622,2540.5,1438.133333,0.192053664
10708045,230000,230R30,ME,152,1PD025550001,133.9,C0,88,31,60,154,90,1826,92,C5,0,25,30640,0.890430622,0.890430622,31702.96612,1630.933333,0.192053664
10708045,230000,230R30,ME,152,1PD039550001,22.4,C0,32,17,112,119,105,1855,91,C5,0,19,14368,0.890430622,0.890430622,45776.62538,1088.533333,0.192053664
10708045,230000,230R30,ME,184,1PD025550001,235.7,C0,88,31,60,154,90,1826,92,C5,0,26,31384,0.847617057,0.847617057,31702.96612,1630.933333,0.193316171
10708045,230000,230R30,ME,184,1PD039550001,9.1,C0,32,17,112,119,105,1855,91,C5,0,20,15112,0.847617057,0.847617057,45776.62538,1088.533333,0.193316171
10708045,230000,230R30,ME,144,1PD025550001,141.6,C0,88,31,60,154,90,1826,92,C5,0,27,32104,0.937615741,0.937615741,31702.96612,1630.933333,0.216372863
10708045,230000,230R30,ME,160,1PD025550001,156,C0,88,31,60,154,90,1826,92,C5,0,28,32848,0.814508929,0.814508929,31702.96612,1630.933333,0.181001984
10704050,230000,230310,RH,192,,0,,,,,,,,,,0,15,2989367.788,0.16630609,0.16630609,421.5345709,100498.3929,0.160991549
10704050,230000,230310,RH,160,,0,,,,,,,,,,0,16,2990111.788,0.141442308,0.141442308,421.5345709,100498.3929,0.156238208
10704050,230000,230310,RH,184,,0,,,,,,,,,,0,17,2990831.788,0.151463211,0.151463211,421.5345709,100498.3929,0.146499801
10704050,230000,230310,RH,160,,0,,,,,,,,,,0,18,2991575.788,0.168461538,0.168461538,421.5345709,100498.3929,0.168406863
10704050,230000,230310,RH,104,,0,,,,,,,,,,0,19,2992319.788,0.121523669,0.121523669,421.5345709,100498.3929,0.157182692
10705008,23M000,23M100,ME,160,1PD05P55E001,106,C0,31,60,119,89,65,1826,91,C3,0,2,5896,1.110535714,1.110535714,19712.25407,390.9333333,0.424206731
10705008,23M000,23M100,ME,120,1PD042550001,45.3,C1,0,128,216,83,96,1827,92,C5,0,36,26536,0.799047619,0.799047619,88541.58505,1054.133333,0.603715278
10705008,23M000,23M100,ME,120,1PD05P55E001,46.6,C0,31,60,119,89,65,1826,91,C3,0,3,6640,0.799047619,0.799047619,19712.25407,390.9333333,0.603715278
10705008,23M000,23M100,ME,184,1PD042550001,66.2,C1,0,128,216,83,96,1827,92,C5,0,37,27208,1.186752717,1.186752717,88541.58505,1054.133333,0.882756917
10705008,23M000,23M100,ME,184,1PD05P55E001,139.2,C0,31,60,119,89,65,1826,91,C4,0,4,7312,1.186752717,1.186752717,19712.25407,390.9333333,0.882756917
10705008,23M000,23M100,ME,144,1PD042550001,18,C1,0,128,216,83,96,1827,92,C5,0,38,27952,1.078263889,1.078263889,88541.58505,1054.133333,0.757678197
10705008,23M000,23M100,ME,144,1PD05P55E001,157.5,C0,31,60,119,89,65,1826,91,C4,0,5,8056,1.078263889,1.078263889,19712.25407,390.9333333,0.757678197
10704050,230000,230310,RH,152,,0,,,,,,,,,,0,25,2996663.788,0,0,421.5345709,100498.3929,0.117941845
10704050,230000,230310,RH,184,,0,,,,,,,,,,0,26,2997407.788,0,0,421.5345709,100498.3929,0.143742849
10704050,230000,230310,RH,144,,0,,,,,,,,,,0,27,2998127.788,0,0,421.5345709,100498.3929,0.12752193
10704050,230000,230310,RH,160,,0,,,,,,,,,,0,28,2998871.788,0,0,421.5345709,100498.3929,0.127061782
10704050,230000,230310,RH,192,,0,,,,,,,,,,0,29,2999591.788,0,0,421.5345709,100498.3929,0.107818627
10705072,230000,230320,RH,152,,0,,,,,,,,,,0,23,2995199.788,0.098190789,0.098190789,421.5345709,100498.3929,0.117600532
10705072,230000,230320,RH,200,,0,,,,,,,,,,0,24,2995919.788,0.1240625,0.1240625,421.5345709,100498.3929,0.0795
10705072,230000,230320,RH,152,,0,,,,,,,,,,0,25,2996663.788,0.152796053,0.152796053,421.5345709,100498.3929,0.117941845
10705072,230000,230320,RH,184,,0,,,,,,,,,,0,26,2997407.788,0.132880435,0.132880435,421.5345709,100498.3929,0.143742849
10705072,230000,230320,RH,144,,0,,,,,,,,,,0,27,2998127.788,0.160329861,0.160329861,421.5345709,100498.3929,0.12752193
10703810,230000,230310,RH,160,,0,,,,,,,,,,0,28,2998871.788,0,0,421.5345709,100498.3929,0.127061782
10703810,230000,230310,RH,192,,0,,,,,,,,,,0,29,2999591.788,0,0,421.5345709,100498.3929,0.107818627
10703810,230000,230310,RH,120,,0,,,,,,,,,,0,30,3000335.788,0,0,421.5345709,100498.3929,0.112019231
10703810,230000,230310,RH,152,,0,,,,,,,,,,0,31,3001079.788,0,0,421.5345709,100498.3929,0.095167004
10703810,230000,230310,RH,184,,0,,,,,,,,,,0,32,3001775.788,0,0,421.5345709,100498.3929,0.095592524
10704050,23D000,23D100,RH,160,1RDZ25100001,87.2,C6,0,0,0,0,0,0,91,,0,17,3003239.788,1.209448529,1.209448529,21162.4,100351.1929,0.491641304
10704050,23D000,23D100,RH,160,QRQY00001051,66.3,C6,0,0,0,0,0,0,91,,0,1,3003239.788,1.209448529,1.209448529,1963.7,100156.7929,0.491641304
10704050,23D000,23D100,RH,184,1RDZ25100001,161.6,C6,0,0,0,0,0,0,91,,0,18,3003983.788,1.146579284,1.146579284,21162.4,100351.1929,0.488365539
10704050,23D000,23D100,RH,184,QRQY00001051,2.5,C6,0,0,0,0,0,0,91,,0,2,3003983.788,1.146579284,1.146579284,1963.7,100156.7929,0.488365539
10703811,23M000,23M100,ME,160,1PD030550001,24,C1,0,38,156,187,73,1826,92,C3,0,6,5200,0.816015625,0.816015625,5331.1,514.1333333,0.627070313
10703811,23M000,23M100,ME,168,1PD030550001,152,C1,0,38,156,187,73,1826,92,C3,0,7,5944,0.964397321,0.964397321,5331.1,514.1333333,0.785934744
10703811,23M000,23M100,ME,168,1PD042550001,8,C1,0,128,216,83,96,1827,92,C1,0,2,1648,0.964397321,0.964397321,88541.58505,1054.133333,0.785934744
10703811,23M000,23M100,ME,160,1PD042550001,167,C1,0,128,216,83,96,1827,92,C1,0,3,2368,1.084648437,1.084648437,88541.58505,1054.133333,0.835011161
10703811,23M000,23M100,ME,152,1PD042550001,40,C1,0,128,216,83,96,1827,92,C2,0,4,3112,0.989761513,0.989761513,88541.58505,1054.133333,0.808023966
10703811,23M000,23M100,ME,152,1PD048270001,143.5,C0,50,63,112,75,25,2566,92,C0,0,1,760,0.989761513,0.989761513,23953.9,806.1333333,0.808023966
10703811,23M000,23M100,ME,192,1PD048270001,226,C0,50,63,112,75,25,2566,92,C1,0,2,1480,1.044548611,1.044548611,23953.9,806.1333333,0.857158905
10705037,23M000,23M300,ME,160,,0,,,,,,,,,,0,8,2984231.788,1.034270833,1.034270833,421.5345709,100498.3929,0.627070313
10705037,23M000,23M300,ME,168,,0,,,,,,,,,,0,9,2984975.788,1.075297619,1.075297619,421.5345709,100498.3929,0.785934744
10705037,23M000,23M300,ME,160,1PD042550001,142.2,C1,0,128,216,83,96,1827,92,C1,0,3,2368,1.145357143,1.145357143,88541.58505,1054.133333,0.835011161
10705037,23M000,23M300,ME,152,1PD042550001,176.3,C1,0,128,216,83,96,1827,92,C2,0,4,3112,1.179793233,1.179793233,88541.58505,1054.133333,0.808023966
10705037,23M000,23M300,ME,192,1PD042550001,277.7,C1,0,128,216,83,96,1827,92,C2,0,5,3832,1.250818452,1.250818452,88541.58505,1054.133333,0.857158905
10705037,23M000,23M300,ME,160,1PD042550001,222.3,C1,0,128,216,83,96,1827,92,C2,0,6,4576,1.276785714,1.276785714,88541.58505,1054.133333,0.963890306
10703811,23M000,23M100,ME,104,1PD042550001,3.5,C1,0,128,216,83,96,1827,92,C3,0,12,8992,1.016452991,1.016452991,88541.58505,1054.133333,1.000674764
10703811,23M000,23M100,ME,104,1PD048270001,153,C0,50,63,112,75,25,2566,92,C3,0,9,6640,1.016452991,1.016452991,23953.9,806.1333333,1.000674764
10703811,23M000,23M100,ME,160,1PD048270001,189.3,C0,50,63,112,75,25,2566,92,C4,0,10,7312,1.104548611,1.104548611,23953.9,806.1333333,1.032934322
10703811,23M000,23M100,ME,176,1PD048270001,163.5,C0,50,63,112,75,25,2566,92,C5,0,11,8056,0.957954545,0.957954545,23953.9,806.1333333,0.865861742
10703811,23M000,23M100,ME,160,1PD048270001,84,C0,50,63,112,75,25,2566,92,C5,0,12,8776,1.104895833,1.104895833,23953.9,806.1333333,0.878836538
10703811,23M000,23M100,ME,160,1RDZ25100001,78,C6,0,0,0,0,0,0,91,,0,5,2994455.788,1.104895833,1.104895833,21162.4,100351.1929,0.878836538
10704050,23D000,23D100,RH,144,QRQY00001097,118.6,C6,0,0,0,0,0,0,91,,0,3,3006191.788,1.147916667,1.147916667,6737.1,100206.3929,0.492663323
10704050,23D000,23D100,RH,144,QRQY00001129,32.6,C6,0,0,0,0,0,0,91,,0,2,3006191.788,1.147916667,1.147916667,34685.53182,100498.3929,0.492663323
10704050,23D000,23D100,RH,152,1PD05R550001,117.1,C0,16,15,60,76,108,1795,92,C5,0,9,7360,1.091798246,1.091798246,55208.79748,513.3333333,0.521585526
10704050,23D000,23D100,RH,152,QRQY00001129,47.5,C6,0,0,0,0,0,0,91,,0,3,3006911.788,1.091798246,1.091798246,34685.53182,100498.3929,0.521585526
10704050,23D000,23D100,RH,200,1PD05R550001,9,C0,16,15,60,76,108,1795,92,C5,0,10,8104,0.896633333,0.896633333,55208.79748,513.3333333,0.430845
10703811,23M000,23M100,ME,144,1RDZ25100001,146.5,C6,0,0,0,0,0,0,91,,0,10,2998127.788,0.991049383,0.991049383,21162.4,100351.1929,0.757191155
10703811,23M000,23M100,ME,160,1RDZ25100001,169.5,C6,0,0,0,0,0,0,91,,0,11,2998871.788,1.029791667,1.029791667,21162.4,100351.1929,0.698381024
10703811,23M000,23M100,ME,192,1RDZ25100001,275.2,C6,0,0,0,0,0,0,91,,0,12,2999591.788,1.048408565,1.048408565,21162.4,100351.1929,0.73874349
10703811,23M000,23M100,ME,120,1PD05V270001,15.5,C2,0,0,58,0,54,1826,92,C2,0,1,544,1.012037037,1.012037037,4249.382572,505.3333333,0.743589744
10703811,23M000,23M100,ME,120,1RDZ25100001,108,C6,0,0,0,0,0,0,91,,0,13,3000335.788,1.012037037,1.012037037,21162.4,100351.1929,0.743589744
10709076,230000,230110,RH,160,,0,,,,,,,,,,0,18,2991575.788,0.197102273,0.197102273,421.5345709,100498.3929,0.168406863
10709076,230000,230110,RH,104,,0,,,,,,,,,,0,19,2992319.788,0.181905594,0.181905594,421.5345709,100498.3929,0.157182692
10709076,230000,230110,RH,160,,0,,,,,,,,,,0,20,2992991.788,0.202102273,0.202102273,421.5345709,100498.3929,0.126711165
10709076,230000,230110,RH,176,,0,,,,,,,,,,0,21,2993735.788,0.191890496,0.191890496,421.5345709,100498.3929,0.113689631
10709076,230000,230110,RH,160,,0,,,,,,,,,,0,22,2994455.788,0.183579545,0.183579545,421.5345709,100498.3929,0.110721649
10703067,230000,230310,RH,160,1PD042550001,196.2,C1,0,128,216,83,96,1827,92,C2,0,6,4576,0.1896875,0.1896875,88541.58505,1054.133333,0.169532658
10703067,230000,230310,RH,152,1PD042550001,134.8,C1,0,128,216,83,96,1827,92,C2,0,7,5320,0.121103239,0.121103239,88541.58505,1054.133333,0.143111083
10703067,230000,230310,RH,192,1PD030550001,30.8,C1,0,38,156,187,73,1826,92,C4,0,13,10336,0.16630609,0.16630609,5331.1,514.1333333,0.160991549
10703067,230000,230310,RH,192,1PD042550001,188.3,C1,0,128,216,83,96,1827,92,C2,0,8,6040,0.16630609,0.16630609,88541.58505,1054.133333,0.160991549
10703067,230000,230310,RH,160,1PD030550001,11,C1,0,38,156,187,73,1826,92,C5,0,14,11080,0.141442308,0.141442308,5331.1,514.1333333,0.156238208
10703067,230000,230310,RH,160,1PD042550001,163.2,C1,0,128,216,83,96,1827,92,C2,0,9,6784,0.141442308,0.141442308,88541.58505,1054.133333,0.156238208
10703067,230000,230310,RH,184,1PD030550001,14.8,C1,0,38,156,187,73,1826,92,C5,0,15,11800,0.151463211,0.151463211,5331.1,514.1333333,0.146499801
10703811,23M000,23M100,ME,184,1PD05V270001,204,C2,0,0,58,0,54,1826,92,C5,0,6,4192,1.052038043,1.052038043,4249.382572,505.3333333,0.788036232
10703811,23M000,23M100,ME,160,1PD05V270001,161,C2,0,0,58,0,54,1826,92,C5,0,7,4912,0.989335937,0.989335937,4249.382572,505.3333333,0.664389706
10703811,23M000,23M100,ME,200,1PD05V270001,96.5,C2,0,0,58,0,54,1826,92,C5,0,8,5656,0.94453125,0.94453125,4249.382572,505.3333333,0.613178161
10703811,23M000,23M100,ME,200,RRD066580001,78.4,C6,0,0,0,0,0,0,91,,0,1,3005447.788,0.94453125,0.94453125,17752.94937,100498.3929,0.613178161
10703811,23M000,23M100,ME,144,RRD066580001,147.2,C6,0,0,0,0,0,0,91,,0,2,3006191.788,1.011197917,1.011197917,17752.94937,100498.3929,0.723683261
10703811,23M000,23M100,ME,152,1PD05V270001,2,C2,0,0,58,0,54,1826,92,C5,0,10,7120,1.002982456,1.002982456,4249.382572,505.3333333,0.603954294
10703067,230000,230310,RH,152,1PD042550001,155.2,C1,0,128,216,83,96,1827,92,C4,0,16,11872,0.085087719,0.085087719,88541.58505,1054.133333,0.117600532
10703068,23M000,23M100,ME,160,1PD030550001,19.5,C1,0,38,156,187,73,1826,92,C3,0,6,5200,0.816015625,0.816015625,5331.1,514.1333333,0.627070313
10703068,23M000,23M100,ME,160,1PD042550001,46.5,C1,0,128,216,83,96,1827,92,C1,0,1,904,0.816015625,0.816015625,88541.58505,1054.133333,0.627070313
10703068,23M000,23M100,ME,168,1PD042550001,220.3,C1,0,128,216,83,96,1827,92,C1,0,2,1648,0.964397321,0.964397321,88541.58505,1054.133333,0.785934744
10703068,23M000,23M100,ME,160,1PD042550001,217.9,C1,0,128,216,83,96,1827,92,C1,0,3,2368,1.084648437,1.084648437,88541.58505,1054.133333,0.835011161
10703068,23M000,23M100,ME,152,1PD042550001,163.6,C1,0,128,216,83,96,1827,92,C2,0,4,3112,0.989761513,0.989761513,88541.58505,1054.133333,0.808023966
10703068,23M000,23M100,ME,192,1PD042550001,254.6,C1,0,128,216,83,96,1827,92,C2,0,5,3832,1.044548611,1.044548611,88541.58505,1054.133333,0.857158905
10704050,23D000,23D100,HW,144,1PD062550001,128.5,C0,19,9,63,91,138,3334,90,C2,0,1,1504,1.098985043,1.098985043,14055.33846,172.5333333,0.645575397
10704050,23D000,23D100,HW,144,QRQY00001129,4,C6,0,0,0,0,0,0,91,,0,3,3011279.788,1.098985043,1.098985043,34685.53182,100498.3929,0.645575397
10704050,23D000,23D100,HW,200,1PD062550001,209.2,C0,19,9,63,91,138,3334,90,C3,0,2,2224,1.030846154,1.030846154,14055.33846,172.5333333,0.479414634
10704050,23D000,23D100,HW,152,1PD062550001,177.6,C0,19,9,63,91,138,3334,90,C3,0,3,2968,1.009586466,1.009586466,14055.33846,172.5333333,0.579398496
10704051,23M000,23M200,ME,160,,0,,,,,,,,,,0,8,2984231.788,1.042833333,1.042833333,421.5345709,100498.3929,0.627070313
10704051,23M000,23M200,ME,168,1PD042550001,107,C1,0,128,216,83,96,1827,92,C1,0,2,1648,1.046269841,1.046269841,88541.58505,1054.133333,0.785934744
10703068,23M000,23M100,ME,160,1PD042550001,191.6,C1,0,128,216,83,96,1827,92,C3,0,13,9664,1.104548611,1.104548611,88541.58505,1054.133333,1.032934322
10703068,23M000,23M100,ME,176,1PD042550001,176.1,C1,0,128,216,83,96,1827,92,C4,0,14,10408,0.957954545,0.957954545,88541.58505,1054.133333,0.865861742
10703068,23M000,23M100,ME,160,1PD042550001,151.4,C1,0,128,216,83,96,1827,92,C4,0,15,11128,1.104895833,1.104895833,88541.58505,1054.133333,0.878836538
10703068,23M000,23M100,ME,152,1PD042550001,161.5,C1,0,128,216,83,96,1827,92,C4,0,16,11872,1.030665205,1.030665205,88541.58505,1054.133333,0.817494019
10703068,23M000,23M100,ME,200,1PD042550001,139.4,C1,0,128,216,83,96,1827,92,C5,0,17,12592,1.001666667,1.001666667,88541.58505,1054.133333,0.730266667
10703068,23M000,23M100,ME,152,1PD042550001,175.6,C1,0,128,216,83,96,1827,92,C5,0,18,13336,1.039912281,1.039912281,88541.58505,1054.133333,0.831549043
10703068,23M000,23M100,ME,184,1PD042550001,194.7,C1,0,128,216,83,96,1827,92,C5,0,19,14080,0.979227053,0.979227053,88541.58505,1054.133333,0.752566425
10704049,230000,230120,RH,168,,0,,,,,,,,,,0,9,2984975.788,0.350535714,0.350535714,421.5345709,100498.3929,0.201438053
10704049,230000,230120,RH,160,,0,,,,,,,,,,0,10,2985695.788,0.3831875,0.3831875,421.5345709,100498.3929,0.201361607
10704049,230000,230120,RH,152,,0,,,,,,,,,,0,11,2986439.788,0.341710526,0.341710526,421.5345709,100498.3929,0.192996411
10704049,230000,230120,RH,192,,0,,,,,,,,,,0,12,2987159.788,0.265856481,0.265856481,421.5345709,100498.3929,0.183506944
10704049,230000,230120,RH,160,,0,,,,,,,,,,0,13,2987903.788,0.177083333,0.177083333,421.5345709,100498.3929,0.169532658
10703068,23M000,23M100,ME,184,1PD05R550001,49.9,C0,16,15,60,76,108,1795,92,C3,0,3,2224,0.981219807,0.981219807,55208.79748,513.3333333,0.775775362
10703068,23M000,23M100,ME,184,1RDZ2A580001,152.6,C6,0,0,0,0,0,0,91,,0,1,3001775.788,0.981219807,0.981219807,13006.3,100181.5929,0.775775362
10703068,23M000,23M100,ME,152,1PD042550001,3,C1,0,128,216,83,96,1827,92,C5,0,26,19192,0.980727554,0.980727554,88541.58505,1054.133333,0.650149522
10703068,23M000,23M100,ME,152,1RDZ2A580001,185.7,C6,0,0,0,0,0,0,91,,0,2,3002519.788,0.980727554,0.980727554,13006.3,100181.5929,0.650149522
10703068,23M000,23M100,ME,160,1RDZ2A580001,207.4,C6,0,0,0,0,0,0,91,,0,3,3003239.788,0.99703125,0.99703125,13006.3,100181.5929,0.74224359
10705037,23M000,23M300,ME,104,1PD042550001,123.4,C1,0,128,216,83,96,1827,92,C3,0,12,8992,1.186658654,1.186658654,88541.58505,1054.133333,1.000674764
10705037,23M000,23M300,ME,160,1PD042550001,197,C1,0,128,216,83,96,1827,92,C3,0,13,9664,1.183359375,1.183359375,88541.58505,1054.133333,1.032934322
10705037,23M000,23M300,ME,176,1PD042550001,153.3,C1,0,128,216,83,96,1827,92,C4,0,14,10408,0.974573864,0.974573864,88541.58505,1054.133333,0.865861742
10705037,23M000,23M300,ME,160,1PD042550001,254.2,C1,0,128,216,83,96,1827,92,C4,0,15,11128,1.13609375,1.13609375,88541.58505,1054.133333,0.878836538
10705037,23M000,23M300,ME,152,1PD042550001,155.7,C1,0,128,216,83,96,1827,92,C4,0,16,11872,0.994078947,0.994078947,88541.58505,1054.133333,0.817494019
10705037,23M000,23M300,ME,200,1PD042550001,235.1,C1,0,128,216,83,96,1827,92,C5,0,17,12592,0.931944444,0.931944444,88541.58505,1054.133333,0.730266667
10705037,23M000,23M300,ME,152,1PD042550001,125.5,C1,0,128,216,83,96,1827,92,C5,0,18,13336,0.987134503,0.987134503,88541.58505,1054.133333,0.831549043
10703068,23M000,23M100,ME,152,RRD066580001,183.9,C6,0,0,0,0,0,0,91,,0,3,3006911.788,1.002982456,1.002982456,17752.94937,100498.3929,0.603954294
10703068,23M000,23M100,ME,200,RRD066580001,210.1,C6,0,0,0,0,0,0,91,,0,4,3007655.788,1.0076,1.0076,17752.94937,100498.3929,0.532455
10703068,23M000,23M100,ME,152,RRD066580001,146.1,C6,0,0,0,0,0,0,91,,0,5,3008375.788,0.925789474,0.925789474,17752.94937,100498.3929,0.475349325
10703068,23N000,23N300,ME,160,RRD066580001,97.4,C6,0,0,0,0,0,0,91,,0,6,3009119.788,0.54,0.54,17752.94937,100498.3929,0.220220588
10703071,23M000,23M600,ME,152,1PD057120001,8.5,C0,11,59,108,32,56,760,92,C5,0,1,9664,0.708881579,0.708881579,12,346.9333333,0.603954294
10701032,23D000,23D200,RH,200,1PD05K550001,16.5,C0,55,239,81,45,63,2527,92,C4,0,17,11320,0.67955,0.67955,12658.85222,620.5333333,0.430845
10701032,23D000,23D200,RH,200,QRQY00001129,152,C6,0,0,0,0,0,0,91,,0,4,3007655.788,0.67955,0.67955,34685.53182,100498.3929,0.430845
